CL:0002236 ! basal epithelial cell of prostatic duct
CL:0002240 ! marrow fibroblast
CL:0002241 ! pulmonary interstitial fibroblast
CL:0002242 ! nucleate cell
CL:0002243 ! smooth muscle cell of sphincter of pupil
CL:0002246 ! peripheral blood stem cell
CL:0002251 ! epithelial cell of alimentary canal
CL:0002252 ! epithelial cell of esophagus
CL:0002253 ! epithelial cell of large intestine
CL:0002254 ! epithelial cell of small intestine
CL:0002255 ! stromal cell of endometrium
CL:0002256 ! supporting cell of carotid body
CL:0002257 ! epithelial cell of thyroid gland
CL:0002258 ! thyroid follicular cell
CL:0002260 ! epithelial cell of parathyroid gland
CL:0002261 ! endothelial cell of viscerocranial mucosa
CL:0002262 ! endothelial cell of sinusoid
CL:0002264 ! type A cell of stomach
CL:0002265 ! type D cell of colon
CL:0002266 ! type D cell of small intestine
CL:0002267 ! type D cell of stomach
CL:0002274 ! histamine secreting cell
CL:0002275 ! pancreatic PP cell
CL:0002292 ! type I cell of carotid body
CL:0002293 ! epithelial cell of thymus
CL:0002294 ! type-1 epithelial cell of thymus
CL:0002303 ! pigmented ciliary epithelial cell
CL:0002305 ! epithelial cell of distal tubule
CL:0002306 ! epithelial cell of proximal tubule
CL:0002308 ! epithelial cell of skin gland
CL:0002312 ! somatotroph
CL:0002313 ! endocrine-paracrine cell of prostate gland
CL:0002319 ! neural cell
CL:0002320 ! connective tissue cell
CL:0002321 ! embryonic cell (metazoa)
CL:0002324 ! myoepithelial cell of mammary gland
CL:0002325 ! mammary alveolar cell
CL:0002327 ! mammary gland epithelial cell
CL:0002328 ! bronchial epithelial cell
CL:0002332 ! ciliated cell of the bronchus
CL:0002333 ! neural crest derived fat cell
CL:0002336 ! buccal mucosa cell
CL:0002338 ! CD56-positive, CD161-positive immature natural killer cell, human
CL:0002339 ! prostate stem cell
CL:0002341 ! basal cell of prostate epithelium
CL:0002344 ! CD56-negative, CD161-positive immature natural killer cell, human
CL:0002350 ! endocardial cell
CL:0002351 ! progenitor cell of endocrine pancreas
CL:0002352 ! gestational hematopoietic stem cell
CL:0002359 ! placental hematopoietic stem cell
CL:0002363 ! keratocyte
CL:0002364 ! cortical thymic epithelial cell
CL:0002365 ! medullary thymic epithelial cell
CL:0002366 ! myometrial cell
CL:0002368 ! respiratory epithelial cell
CL:0002370 ! respiratory goblet cell
CL:0002371 ! somatic cell
CL:0002372 ! myotube
CL:0002400 ! Fraction B/C precursor B cell
CL:0002420 ! immature T cell
CL:0002421 ! nucleated reticulocyte
CL:0002422 ! enucleated reticulocyte
CL:0002423 ! DN2a thymocyte
CL:0002424 ! DN2b thymocyte
CL:0002425 ! early T lineage precursor
CL:0002427 ! resting double-positive thymocyte
CL:0002428 ! double-positive blast
CL:0002429 ! CD69-positive double-positive thymocyte
CL:0002430 ! CD4-intermediate, CD8-positive double-positive thymocyte
CL:0002431 ! CD4-positive, CD8-intermediate double-positive thymocyte
CL:0002432 ! CD24-positive, CD4 single-positive thymocyte
CL:0002433 ! CD69-positive, CD4-positive single-positive thymocyte
CL:0002434 ! CD24-positive, CD8 single-positive thymocyte
CL:0002435 ! CD69-positive, CD8-positive single-positive thymocyte
CL:0002436 ! mature CD4 single-positive thymocyte
CL:0002437 ! mature CD8 single-positive thymocyte
CL:0002453 ! oligodendrocyte precursor cell
CL:0002454 ! Cd4-negative, CD8_alpha-negative, CD11b-positive dendritic cell
CL:0002457 ! epidermal Langerhans cell
CL:0002460 ! CD8alpha-negative thymic conventional dendritic cell
CL:0002465 ! CD11b-positive dendritic cell
CL:0002480 ! nasal mucosa goblet cell
CL:0002481 ! peritubular myoid cell
CL:0002482 ! dermal melanocyte
CL:0002483 ! hair follicle melanocyte
CL:0002484 ! epithelial melanocyte
CL:0002485 ! retinal melanocyte
CL:0002489 ! double negative thymocyte
CL:0002491 ! auditory epithelial cell
CL:0002494 ! cardiocyte
CL:0002503 ! adventitial cell
CL:0002504 ! enteric smooth muscle cell
CL:0002507 ! langerin-positive lymph node dendritic cell
CL:0002518 ! kidney epithelial cell
CL:0002521 ! subcutaneous fat cell
CL:0002535 ! epithelial cell of cervix
CL:0002536 ! epithelial cell of amnion
CL:0002537 ! amnion mesenchymal stem cell
CL:0002538 ! intrahepatic cholangiocyte
CL:0002539 ! aortic smooth muscle cell
CL:0002540 ! mesenchymal stem cell of the bone marrow
CL:0002541 ! chorionic membrane mesenchymal stem cell
CL:0002543 ! vein endothelial cell
CL:0002546 ! embryonic blood vessel endothelial progenitor cell
CL:0002547 ! fibroblast of the aortic adventitia
CL:0002548 ! fibroblast of cardiac tissue
CL:0002549 ! fibroblast of choroid plexus
CL:0002550 ! fibroblast of the conjunctiva
CL:0002551 ! fibroblast of dermis
CL:0002552 ! fibroblast of gingiva
CL:0002553 ! fibroblast of lung
CL:0002554 ! fibroblast of lymphatic vessel
CL:0002555 ! fibroblast of mammary gland
CL:0002556 ! fibroblast of periodontium
CL:0002557 ! fibroblast of pulmonary artery
CL:0002559 ! hair follicle cell
CL:0002563 ! intestinal epithelial cell
CL:0002564 ! nucleus pulposus cell of intervertebral disc
CL:0002569 ! mesenchymal stem cell of umbilical cord
CL:0002570 ! mesenchymal stem cell of adipose tissue
CL:0002571 ! hepatic mesenchymal stem cell
CL:0002572 ! vertebral mesenchymal stem cell
CL:0002573 ! Schwann cell
CL:0002574 ! stromal cell of pancreas
CL:0002575 ! central nervous system pericyte
CL:0002576 ! perineural cell
CL:0002577 ! placental epithelial cell
CL:0002584 ! renal cortical epithelial cell
CL:0002585 ! retinal blood vessel endothelial cell
CL:0002586 ! retinal pigment epithelial cell
CL:0002589 ! smooth muscle cell of the brachiocephalic vasculature
CL:0002590 ! smooth muscle cell of the brain vasculature
CL:0002591 ! smooth muscle cell of the pulmonary artery
CL:0002592 ! smooth muscle cell of the coronary artery
CL:0002593 ! smooth muscle cell of the internal thoracic artery
CL:0002594 ! smooth muscle cell of the umbilical artery
CL:0002595 ! smooth muscle cell of the subclavian artery
CL:0002596 ! smooth muscle cell of the carotid artery
CL:0002597 ! smooth muscle cell of bladder
CL:0002598 ! bronchial smooth muscle cell
CL:0002599 ! smooth muscle cell of the esophagus
CL:0002600 ! smooth muscle cell of trachea
CL:0002601 ! uterine smooth muscle cell
CL:0002602 ! annulus pulposus cell
CL:0002603 ! astrocyte of the cerebellum
CL:0002604 ! astrocyte of the hippocampus
CL:0002605 ! astrocyte of the cerebral cortex
CL:0002606 ! astrocyte of the spinal cord
CL:0002608 ! hippocampal neuron
CL:0002615 ! adipocyte of omentum tissue
CL:0002616 ! perirenal adipocyte cell
CL:0002617 ! adipocyte of breast
CL:0002620 ! skin fibroblast
CL:0002621 ! gingival epithelial cell
CL:0002622 ! prostate stromal cell
CL:0002623 ! acinar cell of salivary gland
CL:0002625 ! seminiferous tubule epithelial cell
CL:0002631 ! epithelial cell of upper respiratory tract
CL:0002632 ! epithelial cell of lower respiratory tract
CL:0002634 ! epithelial cell of anal column
CL:0002637 ! keratinized epithelial cell of the anal canal
CL:0002656 ! glandular cell of endometrium
CL:0002657 ! glandular cell of esophagus
CL:0002658 ! glandular cell of the large intestine
CL:0002659 ! glandular cell of stomach
CL:0002663 ! myocardial endocrine cell of atrium
CL:0002672 ! retinal progenitor cell
CL:0002673 ! tongue muscle cell
CL:0002676 ! neural crest derived neuroblast
CL:0002679 ! natural helper lymphocyte
CL:0002680 ! PP cell of intestine
CL:0002681 ! kidney cortical cell
CL:0005000 ! spinal cord interneuron
CL:0005009 ! renal principal cell
CL:0005012 ! multi-ciliated epithelial cell
CL:0005020 ! lymphangioblast
CL:0005022 ! vascular lymphangioblast
CL:0005024 ! somatomotor neuron
CL:0005026 ! hepatoblast
CL:0007000 ! preameloblast
CL:0007001 ! skeletogenic cell
CL:0007002 ! precementoblast
CL:0007003 ! preodontoblast
CL:0007004 ! premigratory neural crest cell
CL:0007009 ! prechondroblast
CL:0007010 ! preosteoblast
CL:0008000 ! non-striated muscle cell
CL:0008001 ! hematopoietic precursor cell
CL:0008002 ! skeletal muscle fiber
CL:0008007 ! visceral muscle cell
CL:0008008 ! striated visceral muscle cell
CL:0008009 ! transversely striated visceral muscle cell
CL:0008017 ! adult skeletal muscle myoblast
CL:0008019 ! mesenchymal cell
CL:0008024 ! pancreatic endocrine cell
CL:0008028 ! visual system neuron
CL:0008030 ! excitatory neuron
CL:0008034 ! mural cell
CL:0008035 ! microcirculation associated smooth muscle cell
CL:0009000 ! sensory neuron of spinal nerve
CL:0009004 ! retinal cell
CL:0009006 ! enteroendocrine cell of small intestine
CL:0009018 ! lymphocyte of large intestine lamina propria
CL:0009019 ! nephrogenic zone cell
CL:0009021 ! stromal cell of lamina propria of large intestine
CL:0009022 ! stromal cell of lamina propria of small intestine
CL:0009024 ! mesothelial cell of small intestine
CL:0009025 ! mesothelial cell of colon
CL:0009029 ! mesothelial cell of appendix
CL:0009030 ! enteroendocrine cell of appendix
CL:0009031 ! T cell of appendix
CL:0009032 ! B cell of appendix
CL:0009033 ! plasma cell of appendix
CL:0009034 ! dendritic cell of appendix
CL:0009035 ! stromal cell of lamina propria of vermiform appendix
CL:0009036 ! appendix macrophage
CL:0009038 ! colon macrophage
CL:0009039 ! colon goblet cell
CL:0009042 ! enteroendocrine cell of colon
CL:0009044 ! lymphocyte of small intestine lamina propria
CL:0009066 ! stratified squamous epithelial cell of anal canal
CL:0009089 ! lung pericyte
CL:0009092 ! endothelial cell of placenta
CL:0009093 ! smooth muscle cell of placenta
CL:0009095 ! endothelial cell of uterus
CL:0010001 ! stromal cell of bone marrow
CL:0010002 ! epithelial cell of umbilical artery
CL:0010003 ! epithelial cell of alveolus of lung
CL:0010004 ! mononuclear cell of bone marrow
CL:0010005 ! atrioventricular bundle cell
CL:0010006 ! cardiac blood vessel endothelial cell
CL:0010007 ! His-Purkinje system cell
CL:0010008 ! cardiac endothelial cell
CL:0010009 ! camera-type eye photoreceptor cell
CL:0010011 ! cerebral cortex GABAergic interneuron
CL:0010012 ! cerebral cortex neuron
CL:0010017 ! zygote
CL:0010020 ! cardiac glial cell
CL:0010021 ! cardiac myoblast
CL:0010022 ! cardiac neuron
CL:0011001 ! spinal cord motor neuron
CL:0011005 ! GABAergic interneuron
CL:0011007 ! paraxial cell
CL:0011012 ! neural crest cell
CL:0011013 ! motile sperm cell
CL:0011016 ! flagellated sperm cell
CL:0011019 ! mesothelial cell of epicardium
CL:0011021 ! fibroblast of upper back skin
CL:0011022 ! fibroblast of skin of back
CL:0011026 ! progenitor cell
CL:0011027 ! skeletal muscle fibroblast
CL:0011030 ! dermal microvascular endothelial cell
CL:0011101 ! chorionic trophoblast cell
CL:0011108 ! colon epithelial cell
CL:0011111 ! gonadotropin releasing neuron
CL:0011115 ! precursor cell
CL:0012000 ! astrocyte of the forebrain
CL:0012001 ! neuron of the forebrain
CL:0013000 ! forebrain radial glial cell
CL:0017500 ! neutrophillic cytoplasm
CL:0017502 ! acidophilic cytoplasm
CL:0017503 ! basophilic cytoplasm
CL:0017504 ! polychromatophilic cytoplasm
CL:0017505 ! increased nucleus size
CL:0017508 ! cartwheel heterochromatin
CL:0019001 ! tracheobronchial serous cell
CL:0019002 ! tracheobronchial chondrocyte
CL:0019003 ! tracheobronchial goblet cell
CL:0019017 ! lymphatic vessel smooth muscle cell
CL:0019018 ! blood vessel smooth muscle cell
CL:0019019 ! tracheobronchial smooth muscle cell
CL:0019020 ! extrahepatic cholangiocyte
CL:0019031 ! intestine goblet cell
CL:1000042 ! forebrain neuroblast
CL:1000073 ! spinal cord radial glial cell
CL:1000090 ! pronephric nephron tubule epithelial cell
CL:1000123 ! metanephric nephron tubule epithelial cell
CL:1000143 ! lung goblet cell
CL:1000222 ! stomach neuroendocrine cell
CL:1000223 ! lung neuroendocrine cell
CL:1000271 ! lung ciliated cell
CL:1000272 ! lung secretory cell
CL:1000274 ! trophectodermal cell
CL:1000275 ! smooth muscle cell of small intestine
CL:1000276 ! smooth muscle fiber of duodenum
CL:1000277 ! smooth muscle fiber of jejunum
CL:1000278 ! smooth muscle fiber of ileum
CL:1000279 ! smooth muscle cell of large intestine
CL:1000280 ! smooth muscle cell of colon
CL:1000281 ! smooth muscle cell of cecum
CL:1000282 ! smooth muscle fiber of ascending colon
CL:1000283 ! smooth muscle fiber of transverse colon
CL:1000284 ! smooth muscle fiber of descending colon
CL:1000285 ! smooth muscle cell of sigmoid colon
CL:1000286 ! smooth muscle cell of rectum
CL:1000296 ! epithelial cell of urethra
CL:1000298 ! mesothelial cell of dura mater
CL:1000303 ! fibroblast of areolar connective tissue
CL:1000306 ! fibroblast of tunica adventitia of artery
CL:1000307 ! fibroblast of dense regular elastic tissue
CL:1000309 ! epicardial adipocyte
CL:1000310 ! adipocyte of epicardial fat of right ventricle
CL:1000311 ! adipocyte of epicardial fat of left ventricle
CL:1000312 ! bronchial goblet cell
CL:1000313 ! gastric goblet cell
CL:1000314 ! gastric cardiac gland goblet cell
CL:1000317 ! intestinal villus goblet cell
CL:1000320 ! large intestine goblet cell
CL:1000322 ! pancreatic goblet cell
CL:1000323 ! pyloric gastric gland goblet cell
CL:1000324 ! duodenal goblet cell
CL:1000325 ! jejunal goblet cell
CL:1000326 ! ileal goblet cell
CL:1000327 ! appendix goblet cell
CL:1000329 ! tracheal goblet cell
CL:1000330 ! serous cell of epithelium of trachea
CL:1000331 ! serous cell of epithelium of bronchus
CL:1000332 ! serous cell of epithelium of terminal bronchiole
CL:1000333 ! serous cell of epithelium of lobular bronchiole
CL:1000361 ! transitional myocyte of interatrial septum
CL:1000362 ! transitional myocyte of interventricular septum
CL:1000376 ! Purkinje myocyte of interventricular septum
CL:1000391 ! melanocyte of eyelid
CL:1000398 ! endothelial cell of hepatic sinusoid
CL:1000405 ! epithelial cell of appendix
CL:1000409 ! myocyte of sinoatrial node
CL:1000410 ! myocyte of atrioventricular node
CL:1000412 ! endothelial cell of arteriole
CL:1000413 ! endothelial cell of artery
CL:1000414 ! endothelial cell of venule
CL:1000415 ! epithelial cell of gall bladder
CL:1000417 ! myoepithelial cell of sweat gland
CL:1000418 ! myoepithelial cell of lactiferous alveolus
CL:1000426 ! chromaffin cell of adrenal gland
CL:1000427 ! adrenal cortex chromaffin cell
CL:1000428 ! stem cell of epidermis
CL:1000432 ! conjunctival epithelial cell
CL:1000433 ! epithelial cell of lacrimal canaliculus
CL:1000434 ! epithelial cell of external acoustic meatus
CL:1000435 ! epithelial cell of lacrimal duct
CL:1000436 ! epithelial cell of lacrimal sac
CL:1000437 ! epithelial cell of nasolacrimal duct
CL:1000442 ! urothelial cell of trigone of urinary bladder
CL:1000443 ! ciliary muscle cell
CL:1000444 ! mesothelial cell of anterior chamber of eye
CL:1000447 ! epithelial cell of stratum germinativum of esophagus
CL:1000448 ! epithelial cell of sweat gland
CL:1000449 ! epithelial cell of nephron
CL:1000450 ! epithelial cell of glomerular capsule
CL:1000453 ! epithelial cell of intermediate tubule
CL:1000454 ! kidney collecting duct epithelial cell
CL:1000456 ! mesothelial cell of parietal peritoneum
CL:1000457 ! mesothelial cell of visceral peritoneum
CL:1000458 ! melanocyte of skin
CL:1000465 ! chromaffin cell of ovary
CL:1000466 ! chromaffin cell of right ovary
CL:1000467 ! chromaffin cell of left ovary
CL:1000478 ! transitional myocyte of sinoatrial node
CL:1000479 ! Purkinje myocyte of atrioventricular node
CL:1000481 ! transitional myocyte of atrioventricular bundle
CL:1000482 ! myocardial endocrine cell of interventricular septum
CL:1000484 ! Purkinje myocyte of atrioventricular bundle
CL:1000486 ! basal cell of urothelium
CL:1000487 ! smooth muscle cell of prostate
CL:1000488 ! cholangiocyte
CL:1000490 ! mesothelial cell of peritoneum
CL:1000491 ! mesothelial cell of pleura
CL:1000492 ! mesothelial cell of parietal pleura
CL:1000493 ! mesothelial cell of visceral pleura
CL:1000494 ! nephron tubule epithelial cell
CL:1000495 ! small intestine goblet cell
CL:1000497 ! kidney cell
CL:1000500 ! kidney interstitial cell
CL:1000504 ! kidney medulla cell
CL:1000505 ! kidney pelvis cell
CL:1000507 ! kidney tubule cell
CL:1000510 ! kidney glomerular epithelial cell
CL:1000546 ! kidney medulla collecting duct epithelial cell
CL:1000547 ! kidney inner medulla collecting duct epithelial cell
CL:1000548 ! kidney outer medulla collecting duct epithelial cell
CL:1000549 ! kidney cortex collecting duct epithelial cell
CL:1000600 ! lower urinary tract cell
CL:1000601 ! ureteral cell
CL:1000606 ! kidney nerve cell
CL:1000612 ! kidney corpuscule cell
CL:1000615 ! kidney cortex tubule cell
CL:1000616 ! kidney outer medulla cell
CL:1000617 ! kidney inner medulla cell
CL:1000681 ! kidney cortex interstitial cell
CL:1000682 ! kidney medulla interstitial cell
CL:1000692 ! kidney interstitial fibroblast
CL:1000702 ! kidney pelvis smooth muscle cell
CL:1000703 ! kidney pelvis urothelial cell
CL:1000706 ! ureter urothelial cell
CL:1000708 ! ureter adventitial cell
CL:1000714 ! kidney cortex collecting duct principal cell
CL:1000716 ! kidney outer medulla collecting duct principal cell
CL:1000718 ! kidney inner medulla collecting duct principal cell
CL:1000746 ! glomerular cell
CL:1000803 ! kidney inner medulla interstitial cell
CL:1000804 ! kidney outer medulla interstitial cell
CL:1000838 ! kidney proximal convoluted tubule epithelial cell
CL:1000839 ! kidney proximal straight tubule epithelial cell
CL:1000849 ! kidney distal convoluted tubule epithelial cell
CL:1000854 ! kidney blood vessel cell
CL:1000891 ! kidney arterial blood vessel cell
CL:1000892 ! kidney capillary endothelial cell
CL:1000893 ! kidney venous blood vessel cell
CL:1000909 ! kidney loop of Henle epithelial cell
CL:1000979 ! ureter smooth muscle cell
CL:1001005 ! glomerular capillary endothelial cell
CL:1001021 ! kidney loop of Henle descending limb epithelial cell
CL:1001045 ! kidney cortex artery cell
CL:1001052 ! kidney cortex vein cell
CL:1001111 ! kidney loop of Henle thin descending limb epithelial cell
CL:1001225 ! kidney collecting duct cell
CL:1001318 ! renal interstitial pericyte
CL:1001319 ! bladder cell
CL:1001320 ! urethra cell
CL:1001428 ! bladder urothelial cell
CL:1001430 ! urethra urothelial cell
CL:1001431 ! kidney collecting duct principal cell
CL:1001433 ! epithelial cell of exocrine pancreas
CL:1001434 ! olfactory bulb interneuron
CL:1001516 ! intestinal enteroendocrine cell
CL:1001517 ! stomach enteroendocrine cell
CL:1001567 ! lung endothelial cell
CL:1001568 ! pulmonary artery endothelial cell
CL:1001569 ! hippocampal interneuron
CL:1001572 ! colon endothelial cell
CL:1001573 ! nasopharyngeal epithelial cell
CL:1001575 ! uterine cervix squamous cell
CL:1001576 ! oral mucosa squamous cell
CL:1001577 ! tonsil squamous cell
CL:1001578 ! vagina squamous cell
CL:1001579 ! cerebral cortex glial cell
CL:1001580 ! hippocampus glial cell
CL:1001581 ! lateral ventricle glial cell
CL:1001582 ! lateral ventricle neuron
CL:1001585 ! appendix glandular cell
CL:1001586 ! mammary gland glandular cell
CL:1001587 ! uterine cervix glandular cell
CL:1001588 ! colon glandular cell
CL:1001589 ! duodenum glandular cell
CL:1001590 ! epididymis glandular cell
CL:1001591 ! oviduct glandular cell
CL:1001592 ! gall bladder glandular cell
CL:1001593 ! parathyroid glandular cell
CL:1001595 ! rectum glandular cell
CL:1001596 ! salivary gland glandular cell
CL:1001597 ! seminal vesicle glandular cell
CL:1001598 ! small intestine glandular cell
CL:1001599 ! pancreas exocrine glandular cell
CL:1001601 ! adrenal gland glandular cell
CL:1001602 ! cerebral cortex endothelial cell
CL:1001603 ! lung macrophage
CL:1001606 ! foreskin keratinocyte
CL:1001607 ! articular chondrocyte
CL:1001608 ! foreskin fibroblast
CL:1001609 ! muscle fibroblast
CL:1001610 ! bone marrow hematopoietic cell
CL:1001611 ! cerebellar neuron
CL:2000000 ! epidermal melanocyte
CL:2000001 ! peripheral blood mononuclear cell
CL:2000004 ! pituitary gland cell
CL:2000005 ! brain macroglial cell
CL:2000007 ! articular chondrocyte of knee joint
CL:2000008 ! microvascular endothelial cell
CL:2000010 ! dermis blood vessel endothelial cell
CL:2000011 ! dermis lymphatic vessel endothelial cell
CL:2000012 ! fibroblast of pedal digit skin
CL:2000013 ! fibroblast of skin of abdomen
CL:2000014 ! fibroblast of upper leg skin
CL:2000015 ! fibroblast of arm
CL:2000016 ! lung microvascular endothelial cell
CL:2000017 ! fibroblast of peridontal ligament
CL:2000018 ! endothelial cell of coronary artery
CL:2000020 ! inner cell mass cell
CL:2000021 ! sebaceous gland cell
CL:2000022 ! cardiac septum cell
CL:2000027 ! cerebellum basket cell
CL:2000028 ! cerebellum glutamatergic neuron
CL:2000029 ! central nervous system neuron
CL:2000030 ! hypothalamus cell
CL:2000032 ! peripheral nervous system neuron
CL:2000033 ! limb basal cell of epidermis
CL:2000040 ! bladder microvascular endothelial cell
CL:2000041 ! dermis microvascular lymphatic vessel endothelial cell
CL:2000042 ! embryonic fibroblast
CL:2000043 ! brain pericyte
CL:2000044 ! brain microvascular endothelial cell
CL:2000045 ! foreskin melanocyte
CL:2000046 ! ventricular cardiac muscle cell
CL:2000051 ! splenic fibroblast
CL:2000052 ! umbilical artery endothelial cell
CL:2000053 ! splenic endothelial cell
CL:2000055 ! liver dendritic cell
CL:2000057 ! femural osteoblast
CL:2000059 ! prostate gland microvascular endothelial cell
CL:2000060 ! placental villous trophoblast
CL:2000061 ! placental amniotic mesenchymal stromal cell
CL:2000062 ! placental villus capillary endothelial cell
CL:2000063 ! ovarian fibroblast
CL:2000064 ! ovarian surface epithelial cell
CL:2000065 ! ovarian microvascular endothelial cell
CL:2000066 ! cardiac ventricle fibroblast
CL:2000067 ! cardiac atrium fibroblast
CL:2000068 ! pericardium fibroblast
CL:2000069 ! gallbladder fibroblast
CL:2000070 ! optic choroid fibroblast
CL:2000071 ! mammary microvascular endothelial cell
CL:2000072 ! adipose microvascular endothelial cell
CL:2000073 ! migratory cardiac neural crest cell
CL:2000074 ! splenocyte
CL:2000076 ! hindlimb stylopod vein endothelial cell
CL:2000078 ! placental pericyte
CL:2000079 ! mesenchymal stem cell of femoral bone marrow
CL:2000080 ! mesenchymal stem cell of abdominal adipose tissue
CL:2000081 ! melanocyte of skin of face
CL:2000082 ! melanocyte of foreskin
CL:2000084 ! conjunctiva goblet cell
CL:2000085 ! mononuclear cell of umbilical cord
CL:2000086 ! neocortex basket cell
CL:2000087 ! dentate gyrus of hippocampal formation basket cell
CL:2000088 ! Ammon's horn basket cell
CL:2000089 ! dentate gyrus of hippocampal formation granule cell
CL:2000091 ! endometrial microvascular endothelial cells
CL:2000092 ! hair follicular keratinocyte
CL:2000093 ! bronchus fibroblast of lung
CL:2000095 ! cord blood hematopoietic stem cell
CL:3000000 ! ciliated epithelial cell of esophagus
CL:4006000 ! fibroblast of breast
CL:4006001 ! fibroblast of skin of scalp
CL:4028001 ! pulmonary capillary endothelial cell
ECTO:0000001 ! exposure to radiation
ECTO:0000002 ! exposure to electromagnetic radiation
ECTO:0000006 ! exposure to ultraviolet radiation
ECTO:0000007 ! exposure to visible light radiation
ECTO:0000015 ! exposure to environmental material
ECTO:0000135 ! exposure to organic compound
ECTO:0000163 ! exposure to organic cyclic compound
ECTO:0000173 ! exposure to corticosteroid
ECTO:0000200 ! exposure to lipid
ECTO:0000207 ! exposure to carbon monoxide
ECTO:0000231 ! exposure to chemical
ECTO:0000258 ! exposure to steroid hormone
ECTO:0000259 ! exposure to glucocorticoid
ECTO:0000371 ! exposure to oxygen molecular entity
ECTO:0000439 ! exposure to formaldehyde
ECTO:0000481 ! exposure to transition element
ECTO:0000485 ! exposure to chemical with biological effect
ECTO:0000486 ! exposure to chemical with application
ECTO:0000487 ! exposure to chemical with chemical role
ECTO:0000496 ! exposure to alkylating agent
ECTO:0000509 ! exposure to drug
ECTO:0000515 ! exposure to herbicide
ECTO:0000516 ! exposure to hormone
ECTO:0000522 ! exposure to mitochondrial respiratory-chain inhibitor
ECTO:0000523 ! exposure to mutagen
ECTO:0000524 ! exposure to mycotoxin
ECTO:0000526 ! exposure to neurotransmitter
ECTO:0000530 ! exposure to pesticide
ECTO:0000537 ! exposure to toxin
ECTO:0000543 ! exposure to molecular messenger
ECTO:0000544 ! exposure to antimicrobial agent
ECTO:0000557 ! exposure to inhibitor
ECTO:0000590 ! exposure to vasodilator agent
ECTO:0000637 ! exposure to EC 1.9.3.1 (cytochrome c oxidase) inhibitor
ECTO:0000650 ! exposure to Bronsted acid
ECTO:0000657 ! exposure to disinfectant
ECTO:0000672 ! exposure to agonist
ECTO:0000689 ! exposure to P450 inhibitor
ECTO:0000699 ! exposure to probe
ECTO:0000724 ! exposure to genotoxin
ECTO:0000725 ! exposure to carcinogenic agent
ECTO:0000726 ! exposure to allergen
ECTO:0000730 ! exposure to neurotoxin
ECTO:0000738 ! exposure to ligand
ECTO:0000750 ! exposure to biomarker
ECTO:0000776 ! exposure to signalling molecule
ECTO:0000922 ! exposure to EC 3.5.1.4 (amidase) inhibitor
ECTO:0000931 ! exposure to environmental contaminant
ECTO:0000979 ! exposure to temperature of environmental surroundings
ECTO:0000980 ! exposure to temperature of air in surroundings
ECTO:0001055 ! exposure to decreased air temperature
ECTO:0001057 ! exposure to decreased temperature
ECTO:0001082 ! exposure to alcohol consumption
ECTO:0001108 ! exposure to aflatoxin
ECTO:0001152 ! exposure to organochlorine compound
ECTO:0001566 ! exposure to cadmium
ECTO:0001571 ! exposure to mercury
ECTO:0001591 ! exposure to occupation
ECTO:0001659 ! exposure to chloroacetic acid
ECTO:0002002 ! exposure to steroid
ECTO:0010000 ! exposure to environmental quality
ECTO:0010001 ! exposure to qualitative environmental quality
ECTO:0010002 ! exposure to environmental process quality
ECTO:0010003 ! exposure to environmental physical object quality
ECTO:0400000 ! exposure to environmental layer
ECTO:0500000 ! exposure to environmental disposition
ECTO:0500025 ! exposure to manufactured product
ECTO:0600000 ! exposure to environmental system
ECTO:1000000 ! exposure to environmental condition
ECTO:1000007 ! exposure to high temperature environment
ECTO:1000019 ! exposure to high pressure environment
ECTO:3000000 ! exposure to organism
ECTO:3000001 ! exposure to virus
ECTO:3000005 ! exposure to humans
ECTO:4000000 ! exposure to change
ECTO:4000001 ! exposure to increased temperature
ECTO:4000002 ! exposure to increased salt
ECTO:4000003 ! exposure to decreased salt
ECTO:4000024 ! exposure to increased air pressure
ECTO:4000025 ! exposure to increased pressure
ECTO:4000026 ! exposure to decreased pressure
ECTO:4000027 ! exposure to freezing water
ECTO:4000028 ! exposure to freezing air
ECTO:4000029 ! exposure to increased soil temperature
ECTO:4000030 ! exposure to decreased soil temperature
ECTO:4000031 ! exposure to increased water temperature
ECTO:4000032 ! exposure to decreased water temperature
ECTO:4000033 ! exposure to decreased water pressure
ECTO:4000034 ! exposure to increased air temperature
ECTO:4000035 ! exposure to increased water pressure
ECTO:4000036 ! exposure to decreased air pressure
ECTO:5000000 ! exposure to geographic feature
ECTO:6000016 ! exposure to personal behavior
ECTO:7000008 ! exposure to clay
ECTO:7000012 ! exposure to soil
ECTO:7000018 ! exposure to rock
ECTO:7000020 ! exposure to sand
ECTO:7000045 ! exposure to stellar radiation
ECTO:7000058 ! exposure to gaseous environmental material
ECTO:7000063 ! exposure to water in environment
ECTO:7000064 ! exposure to air
ECTO:7000068 ! exposure to particulate matter
ECTO:7000069 ! exposure to organic material
ECTO:7000070 ! exposure to snow
ECTO:7000073 ! exposure to mineral material
ECTO:7000075 ! exposure to permafrost
ECTO:7000083 ! exposure to contaminated sediment
ECTO:7000114 ! exposure to aerosol
ECTO:7000119 ! exposure to contaminated water
ECTO:7000122 ! exposure to sea water
ECTO:8000000 ! exposure to environmental process
ECTO:8000017 ! exposure to atmospheric process
ECTO:8000035 ! exposure to anthropogenic modulatory intervention process
ECTO:9000016 ! exposure to hydrogen chloride
